id,split
8405,train
8406,validation
8407,train
8408,train
8409,train
8410,test
8411,train
8412,train
8413,train
8414,train
8415,train
8416,train
8417,validation
8418,train
8419,validation
8420,train
8421,validation
8422,train
8423,test
8424,validation
8425,train
8426,validation
8427,train
8428,train
8429,train
8430,train
8431,train
8432,test
8433,test
8434,train
8435,test
8436,train
8437,train
8438,train
8439,test
8440,train
8441,train
8442,test
8443,validation
8444,validation
8445,train
8446,validation
8447,test
8448,train
8449,train
8450,train
8451,test
8452,train
8453,validation
8454,test
8455,train
8456,train
8457,train
8458,train
8459,train
8460,train
8461,train
8462,validation
8463,train
8464,test
8465,test
8466,test
8467,train
8468,validation
8469,test
8470,train
8471,test
8472,train
8473,validation
8474,train
8475,validation
8476,train
8477,train
8478,test
8479,train
8480,validation
8481,test
8482,train
8483,validation
8484,train
8485,validation
8486,train
8487,train
8488,train
8489,test
8490,test
8491,validation
8492,train
8493,train
8494,train
8495,test
8496,train
8497,test
8498,test
8499,train
8500,train
8501,test
8502,validation
8503,train
8504,validation
8505,train
8506,train
8507,train
8508,train
8509,train
8510,train
8511,train
8512,validation
8513,train
8514,test
8515,train
8516,validation
8517,train
8518,validation
8519,validation
8520,train
8521,test
8522,train
8523,test
8524,train
8525,train
8526,train
8527,train
8528,test
8529,train
8530,test
8531,train
8532,train
8533,train
8534,train
8535,train
8536,validation
8537,test
8538,train
8539,train
8540,test
8541,train
8542,test
8543,train
8544,validation
8545,validation
8546,train
8547,validation
8548,train
8549,train
8550,test
8551,train
8552,train
8553,train
8554,train
8555,train
8556,validation
8557,train
8558,train
8559,train
8560,test
8561,train
8562,test
8563,train
8564,train
8565,train
8566,test
8567,test
8568,train
8569,test
8570,test
8571,train
8572,train
8573,validation
8574,test
8575,test
8576,train
8577,validation
8578,train
8579,train
8580,test
8581,train
8582,train
8583,train
8584,test
8585,validation
8586,train
8587,train
8588,train
8589,train
8590,validation
8591,validation
8592,train
8593,train
8594,train
8595,train
8596,train
8597,train
8598,train
8599,train
8600,test
8601,train
8602,train
8603,train
8604,validation
8605,validation
8606,train
8607,validation
8608,train
8609,test
8610,validation
8611,train
8612,train
8613,train
8614,validation
8615,train
8616,train
8617,test
8618,train
8619,validation
8620,train
8621,train
8622,validation
8623,train
8624,train
8625,train
8626,train
8627,validation
8628,train
8629,train
8630,train
8631,train
8632,train
8633,test
8634,validation
8635,train
8636,train
8637,train
8638,train
8639,test
8640,train
8641,train
8642,train
8643,test
8644,validation
8645,train
8646,train
8647,train
8648,train
8649,test
8650,train
8651,train
8652,train
8653,train
8654,train
8655,train
8656,train
8657,test
8658,test
8659,train
8660,test
8661,train
8662,validation
8663,test
8664,test
8665,train
8666,train
8667,train
8668,test
8669,train
8670,train
8671,validation
8672,train
8673,validation
8674,train
8675,train
8676,test
8677,train
8678,train
8679,train
8680,train
8681,train
8682,test
8683,train
8684,test
8685,test
8686,train
8687,train
8688,validation
8689,train
8690,test
8691,train
8692,train
8693,train
8694,train
8695,train
8696,validation
8697,train
8698,train
8699,test
8700,train
8701,train
8702,train
8703,train
8704,train
8705,train
8706,validation
8707,train
8708,train
8709,train
8710,train
8711,train
8712,train
8713,train
8714,validation
8715,train
8716,test
8717,train
8718,train
8719,validation
8720,test
8721,train
8722,train
8723,train
8724,test
8725,train
8726,test
8727,test
8728,train
8729,test
8730,train
8731,test
8732,train
8733,train
8734,validation
8735,validation
8736,validation
8737,train
8738,train
8739,test
8740,train
8741,train
8742,train
8743,train
8744,validation
8745,train
8746,train
8747,validation
8748,validation
8749,validation
8750,validation
8751,validation
8752,train
8753,train
8754,test
8755,train
8756,test
8757,train
8758,test
8759,validation
8760,train
8761,test
8762,validation
8763,validation
8764,train
8765,validation
8766,train
8767,train
8768,test
8769,train
8770,train
8771,test
8772,train
8773,train
8774,train
8775,test
8776,validation
8777,train
8778,train
8779,train
8780,test
8781,validation
8782,train
8783,validation
8784,test
8785,train
8786,train
8787,train
8788,test
8789,test
8790,train
8791,validation
8792,train
8793,validation
8794,train
8795,validation
8796,train
8797,train
8798,train
8799,validation
8800,train
8801,train
8802,train
8803,train
8804,test
8805,train
8806,train
8807,validation
8808,validation
8809,test
8810,test
8811,train
8812,test
8813,validation
8814,test
8815,validation
8816,train
8817,validation
8818,test
8819,validation
8820,train
8821,train
8822,test
8823,train
8824,train
8825,train
8826,validation
8827,validation
8828,train
8829,validation
8830,train
8831,train
8832,train
8833,train
8834,test
8835,train
8836,train
8837,test
8838,validation
8839,validation
8840,validation
8841,test
8842,train
8843,validation
8844,train
8845,validation
8846,train
8847,validation
8848,train
8849,train
8850,train
8851,train
8852,train
8853,train
8854,train
8855,validation
8856,test
8857,test
8858,train
8859,train
8860,train
8861,test
8862,train
8863,validation
8864,train
8865,train
8866,test
8867,train
8868,train
8869,validation
8870,validation
8871,train
8872,train
8873,test
8874,test
8875,train
8876,train
8877,train
8878,train
8879,train
8880,train
8881,validation
8882,validation
8883,train
8884,validation
8885,train
8886,train
8887,train
8888,test
8889,validation
8890,test
8891,train
8892,train
8893,train
8894,train
8895,test
8896,train
8897,validation
8898,test
8899,train
8900,train
8901,train
8902,train
8903,test
8904,train
8905,train
8906,train
8907,train
8908,test
8909,train
8910,train
8911,train
8912,validation
8913,train
8914,train
8915,test
8916,train
8917,train
8918,validation
8919,train
8920,train
8921,train
8922,train
8923,train
8924,validation
8925,test
8926,train
8927,train
8928,train
8929,train
8930,validation
8931,train
8932,validation
8933,test
8934,train
8935,train
8936,train
8937,validation
8938,train
8939,train
8940,train
8941,train
8942,train
8943,test
8944,train
8945,train
8946,train
8947,test
8948,test
8949,train
8950,validation
8951,test
8952,validation
8953,train
8954,train
8955,validation
8956,train
8957,validation
8958,test
8959,test
8960,train
8961,train
8962,validation
8963,test
8964,train
8965,train
8966,validation
8967,train
8968,train
8969,validation
8970,train
8971,train
8972,train
8973,train
8974,test
8975,train
8976,train
8977,train
8978,train
8979,train
8980,validation
8981,test
8982,train
8983,test
8984,train
8985,train
8986,train
8987,test
8988,validation
8989,validation
8990,test
8991,test
8992,validation
8993,train
8994,train
8995,train
8996,train
8997,validation
8998,validation
8999,test
9000,test
9001,test
9002,test
9003,test
9004,test
9005,train
9006,train
9007,test
9008,train
9009,train
9010,validation
9011,test
9012,test
9013,test
9014,test
9015,train
9016,test
9017,train
9018,train
9019,validation
9020,train
9021,test
9022,validation
9023,train
9024,train
9025,validation
9026,train
9027,train
9028,train
9029,train
9030,train
9031,test
9032,test
9033,test
9034,train
9035,train
9036,test
9037,test
9038,test
9039,train
9040,train
9041,validation
9042,train
9043,validation
9044,test
9045,test
9046,train
9047,train
9048,train
9049,train
9050,train
9051,test
9052,train
9053,train
9054,train
9055,validation
9056,train
9057,train
9058,train
9059,train
9060,train
9061,validation
9062,test
9063,test
9064,train
9065,train
9066,train
9067,train
9068,validation
9069,train
9070,validation
9071,train
9072,validation
9073,train
9074,test
9075,train
9076,train
9077,validation
9078,train
9079,train
9080,test
9081,train
9082,validation
9083,validation
9084,validation
9085,train
9086,train
9087,validation
9088,train
9089,validation
9090,test
9091,train
9092,test
9093,validation
9094,test
9095,train
9096,test
9097,train
9098,test
9099,train
9100,test
9101,train
9102,train
9103,train
9104,test
9105,validation
9106,test
9107,train
9108,train
9109,train
9110,train
9111,test
9112,train
9113,test
9114,train
9115,train
9116,train
9117,validation
9118,test
9119,validation
9120,validation
9121,validation
9122,train
9123,validation
9124,train
9125,validation
9126,train
9127,train
9128,train
9129,train
9130,train
9131,test
9132,validation
9133,test
9134,train
9135,test
9136,test
9137,test
9138,test
9139,train
9140,train
9141,train
9142,train
9143,test
9144,train
9145,train
9146,train
9147,test
9148,validation
9149,validation
9150,validation
9151,train
9152,validation
9153,train
9154,train
9155,test
9156,train
9157,validation
9158,test
9159,validation
9160,train
9161,train
9162,train
9163,train
9164,validation
9165,train
9166,test
9167,validation
9168,train
9169,train
9170,train
9171,train
9172,train
9173,train
9174,train
9175,validation
9176,validation
9177,train
9178,test
9179,train
9180,train
9181,train
9182,train
9183,test
9184,train
9185,test
9186,train
9187,test
9188,train
9189,test
9190,train
9191,test
9192,test
9193,train
9194,validation
9195,train
9196,train
9197,train
9198,train
9199,validation
9200,train
9201,test
9202,train
9203,train
9204,train
9205,train
9206,test
9207,validation
9208,validation
9209,train
9210,test
9211,test
9212,validation
9213,train
9214,train
9215,validation
9216,test
9217,train
9218,train
9219,test
9220,train
9221,train
9222,train
9223,train
9224,train
9225,validation
9226,train
9227,train
9228,train
9229,train
9230,test
9231,train
9232,validation
9233,validation
9234,test
